"name","title_ca","title_es","title_en","complementary description","field_definition","openness_score","license_title","date_published","organization_parent_name_ca","organization_name_ca","package_count","frequency","geolocation","token_required","historical","api","total_views","recent_views","total_downloads_by_ip","total_downloads_absolute","total_api_access_by_api","total_api_access_absolute","tags_list","fuente","url_tornada_ca","url_tornada_es","url_tornada_en","notes_ca","notes_es","notes_en","url_busqueda_ca","url_busqueda_es","url_busqueda_en","qpj","prj","application/x-7z-compressed","qml","txt","7z","xml","bdf","qgz","zip","wms","kml","geojson","json","wmts","dwg","ics","tif","csv","kmz","xlsx","rdf-linked","sbx","dgn","dat","dbase","gpkg","sbn","shp","application/vnd.ms-pki.seccat","rds","shx","html","cpg","rdf","xls","long_format","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"mediambient-puntsverdsbarri","Punts verds de barri de la ciutat de Barcelona","Puntos verdes de barrio de la ciudad de Barcelona","Green points in neighbourhoods in the city of Barcelona","N","S","3","Creative Commons Attribution 4.0","2020-03-30","Ciutat i serveis","Medi ambient","38","SETMANAL","Yes_with_map_view","No","No","No","628","7","437","504","81","104"," Barris Medi ambient Plànol BCN Punts verds","Ajuntament de Barcelona","https://w33.bcn.cat/planolBCN/ca","https://w33.bcn.cat/planolBCN/es","https://w33.bcn.cat/planolBCN/en","Són instal·lacions mediambientals de dimensions més reduïdes i situades dins la trama urbana. Estan pensades per als residus domèstics de menor volum.","Son instalaciones medioambientales de dimensiones más reducidas y situadas dentro de la trama urbana. Están pensadas para los residuos domésticos de menor volumen.","These environmental facilities are smaller and located within the urban area. They are designed for lower volume of household waste.","https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=mediambient-puntsverdsbarri","https://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=mediambient-puntsverdsbarri","https://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=mediambient-puntsverdsbarri","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","No","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"mediambient-puntsverdsmobils","Punts verds mòbils de la ciutat de Barcelona","Puntos verdes móbiles de la ciudad de Barcelona","Mobile green points in the city of Barcelona","N","S","3","Creative Commons Attribution 4.0","2020-03-30","Ciutat i serveis","Medi ambient","38","SETMANAL","Yes_with_map_view","No","No","No","353","7","381","485","48","51"," Medi ambient Plànol BCN Punts verds","Ajuntament de Barcelona","https://w33.bcn.cat/planolBCN/ca","https://w33.bcn.cat/planolBCN/es","https://w33.bcn.cat/planolBCN/en","Són camions que acompleixen totes les funcions d'un punt verd. S'ubiquen en diferents llocs de la ciutat, en horaris fixos, per acostar-se als ciutadans.","Son camiones que cumplen todas las funciones de un punto verde. Se ubican en diferentes lugares de la ciudad, en horarios fijos, para acercarse a los ciudadanos.","These trucks carry out all the functions of a Greed Point. They are located in different places of the city and work on fixed schedules to approach citizens.","https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=mediambient-puntsverdsmobils","https://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=mediambient-puntsverdsmobils","https://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=mediambient-puntsverdsmobils","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","No","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"mediambient-puntverdcolaborador","Punts verds col·laboradors de la ciutat de Barcelona","Puntos verdes colaboradores de la ciudad de Barcelona","Collaborative green points in the city of Barcelona","N","S","3","Creative Commons Attribution 4.0","2020-03-30","Ciutat i serveis","Medi ambient","38","SETMANAL","Yes_with_map_view","No","No","No","262","3","395","507","43","45"," Contenidors reciclatge Medi ambient Plànol BCN Punts verds","Ajuntament de Barcelona","https://w33.bcn.cat/planolBCN/ca","https://w33.bcn.cat/planolBCN/es","https://w33.bcn.cat/planolBCN/en","Llista dels punts verds col·laboradors de la ciutat de Barcelona. Aquestes instal.lacions serveixen per desfer-nos dels residus que no podem llençar als contenidors  habituals que trobem al carrer.","Lista de los puntos verdes colaoradores de la ciudad de Barcelona. Estas instalaciones sirven para deshacernos de los residuos que no podemos tirar en los contenedores habituales de la via pública.","List of the collaborative green points of the city of Barcelona. These facilities serve to get rid of waste that we can't throw away to the usual containers that we find on the street.","https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=mediambient-puntverdcolaborador","https://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=mediambient-puntverdcolaborador","https://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=mediambient-puntverdcolaborador","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","No","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"mercats-fires-carrer","Mercats i fires al carrer de la ciutat de Barcelona","Mercados y ferias en la calle de la ciudad de Barcelona","Street markets and fairs in the city of Barcelona","N","S","3","Creative Commons Attribution 4.0","2016-06-10","Economia i empresa","Comerç","14","SETMANAL","Yes_with_map_view","No","No","No","1400","4","1263","1396","109","191"," Fires Mercats Mercats i centres comercials Plànol BCN","Ajuntament de Barcelona","https://w33.bcn.cat/planolBCN/ca","https://w33.bcn.cat/planolBCN/es","https://w33.bcn.cat/planolBCN/en","Mercats i fires al carrer de la ciutat de Barcelona.  ","Mercados y ferias en la calle de la ciudad de Barcelona.  ","Street markets and fairs in the city of Barcelona.  ","https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=mercats-fires-carrer","https://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=mercats-fires-carrer","https://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=mercats-fires-carrer","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","No","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"mercats-municipals","Mercats municipals de la ciutat de Barcelona","Mercados municipales de la ciudad de Barcelona","Municipal markets in the city of Barcelona","N","S","3","Creative Commons Attribution 4.0","2016-06-10","Economia i empresa","Comerç","14","SETMANAL","Yes_with_map_view","No","No","No","1644","5","1578","2147","183","3345"," Mercats Mercats i centres comercials Mercats municipals Plànol BCN","Ajuntament de Barcelona","http://www.barcelona.cat/comerc","http://ajuntament.barcelona.cat/comerc/es/","http://ajuntament.barcelona.cat/comerc/en/","Mercats municipals de la ciutat de Barcelona.  ","Mercados municipales de la ciudad de Barcelona. ","Municipal markets in the city of Barcelona.  ","https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=mercats-municipals","https://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=mercats-municipals","https://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=mercats-municipals","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","No","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"mesures-estacions-meteorologiques","Mesures de les estacions meteorològiques de la ciutat de Barcelona","Medidas de las estaciones meteorológicas de la ciudad de Barcelona","Mesurements of the meteorological stations of the city of Barcelona","S","S","3","Creative Commons Attribution 4.0","2019-11-06","Ciutat i serveis","Medi ambient","38","DIARIA","No","No","Yes","Yes","2058","34","4684","9420","789","1074"," Any 1996 Any 1997 Any 1998 Any 1999 Any 2000 Any 2001 Any 2002 Any 2003 Any 2004 Any 2005 Any 2006 Any 2007 Any 2008 Any 2009 Any 2010 Any 2011 Any 2012 Any 2013 Any 2014 Any 2015 Any 2016 Any 2017 Any 2018 Any 2019 Any 2020 Any 2021 Clima Estacions Mesures Meteorologia","Servei Meteorològic de Catalunya","http://www.meteo.cat/observacions/llistat-xema","http://www.meteo.cat/observacions/llistat-xema","http://www.meteo.cat/observacions/llistat-xema","Detall de les mesures de les estacions meteorològiques de la ciutat de Barcelona.   Cada estació mostra la informació captada per els diferents  sensors.","Detalle de las medidas de las estaciones meteorológicas de la ciudad de Barcelona. Cada estación muestra la información captada por los diferentes  sensores  .","Detail of the measurements of the meteorological stations of the city of Barcelona. Each station shows the information captured by the different sensors.","https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=mesures-estacions-meteorologiques","https://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=mesures-estacions-meteorologiques","https://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=mesures-estacions-meteorologiques","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","No","N","N","N","N","N","N","N","S","S","S","S","S","S","S","S","S","S","S","S","S","S","S","S","S","S","S","S","S","S","S","S","S","S"
"metadades-estacions-meteorologiques","Estacions meteorològiques de la ciutat de Barcelona","Estaciones meteorológicas de la ciudad de Barcelona","Meteorological stations of the city of Barcelona","S","S","3","Creative Commons Attribution 4.0","2019-10-30","Ciutat i serveis","Medi ambient","38","PETICIO_NEGOCI","Yes_with_map_view","No","Yes","Yes","1740","35","721","1261","15","20"," Any 2019 Any 2020 Clima Estacions Meteorologia","Servei Meteorològic de Catalunya","https://www.meteo.cat/observacions/llistat-xema","https://www.meteo.cat/observacions/llistat-xema","https://www.meteo.cat/observacions/llistat-xema","Estacions meteorològiques de la ciutat de Barcelona incorporades dins la Xarxa d'Estacions Meteorològiques Automàtiques (XEMA),  propietat del Servei Meteorològic de Catalunya.    Aquestes Estacions Meteorològiques Automàtiques (EMA) estan equipades amb sensors que aporten informació sobre diverses variables meteorològiques.","Estaciones meteorológicas de la ciudad de Barcelona  incorporadas dentro de la Xarxa de Estacions Meteorològiques Automàtiques (XEMA), propiedad del Servei Meteorològic de Catalunya.      Estas Estacions Meteorològiques Automàtiques (EMA) estan equipadas con sensores que aportan información sobre diversas variables meteorológicas.","Meteorological stations of the city of Barcelona incorporated within the Xarxa de Estacions Meteorològiques Automàtiques (XEMA),  owned  by the Servei Meteorològic de Catalunya.    These Automatic Meteorological Stations (EMA) are equipped with sensors that provide information on various meteorological variables.  ","https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=metadades-estacions-meteorologiques","https://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=metadades-estacions-meteorologiques","https://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=metadades-estacions-meteorologiques","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","No","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","S","N"
"metadades-variables-est-meteo","Llista de  metadades de les estacions meteorològiques de la ciutat de Barcelona","Lista de  metadatos de las estaciones meteorológicas de la ciudad de Barcelona","Metadata  list  of  meteorological stations of the city of Barcelona","N","S","3","Creative Commons Attribution 4.0","2020-04-20","Ciutat i serveis","Medi ambient","38","PETICIO_NEGOCI","No","No","No","Yes","617","5","411","482","2","9"," Clima Estacions Metadades Meteorologia","Servei Meteorològic de Catalunya","https://www.meteo.cat/wpweb/observacions/","https://www.meteo.cat/wpweb/observacions/","https://www.meteo.cat/wpweb/observacions/","LLista de  metadades de la Xarxa d’Estacions Meteorològiques Automàtiques (XEMA) de la ciutat de Barcelona, integrada a la Xarxa d’Equipaments Meteorològics de la Generalitat de Catalunya (Xemec), del Servei Meteorològic de Catalunya.","Lista de metadatos de la  Xarxa de Estacions Meteorològiques Automàtiques (XEMA) de la ciudad de Barcelona, integrada a la Xarxa d’Equipaments Meteorològics de la Generalitat de Catalunya (Xemec), del Servei Meteorològic de Catalunya.","Metadata list of the Xarxa d’Estacions Meteorològiques Automàtiques (XEMA) of the city of  Barcelona, integrated in the  Xarxa d’Equipaments Meteorològics de la Generalitat de Catalunya (Xemec), of Servei Meteorològic de Catalunya.","https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=metadades-variables-est-meteo","https://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=metadades-variables-est-meteo","https://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=metadades-variables-est-meteo","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Yes","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"modificacions-credit-pressupost","Modificacions de crèdit dels pressupostos liquidats de la ciutat de Barcelona","Modificaciones de crédito de los presupuestos liquidados de la ciudad de Barcelona","Expenditures modifications of outturn budgets of the city of Barcelona","N","S","3","Creative Commons Attribution 4.0","2016-05-25","Administració","Sector públic","74","ANUAL","No","No","Yes","Yes","398","7","1028","1138","25","26"," Any 2017 Any 2018 Any 2019 Modificacions crèdit Pressupost Liquidat","Direcció de Serveis del Pressupost i Inversions","http://governobert.bcn.cat/estrategiaifinances/ca/pressupostos-anteriors-liquidats","http://governobert.bcn.cat/estrategiaifinances/es/node/1312","http://governobert.bcn.cat/estrategiaifinances/en/node/1312","Base de dades de les modificacions de crèdit dels pressupostos liquidats d’anys anteriors a l’exercici actual.","Base de datos de las modificaciones de crédito de los presupuestos liquidados de años anteriores al ejercicio actual.","Expenditures modifications budget database of outturn budgets of the years preceding the current financial year.","https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=modificacions-credit-pressupost","https://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=modificacions-credit-pressupost","https://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=modificacions-credit-pressupost","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","No","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","S","S","N","N"
"modificacions-de-contractes","Modificacions de contractes adjudicats per l'Ajuntament de Barcelona","Modificaciones de contratos adjudicados por el Ayuntamiento de Barcelona","Modifications of contracts awarded by the Barcelona City Council","N","N","3","Creative Commons Attribution 4.0","2016-07-06","Administració","Contractació","7","ANUAL","No","No","Yes","Yes","453","8","3285","4605","50","50"," Any 2012 Any 2013 Any 2014 Any 2015 Any 2016 Any 2017 Any 2018 Any 2019 Contractació pública Modificacions","Departament de Contractació Administrativa","http://ajuntament.barcelona.cat/transparencia/ca/gestio-economica-i-administrativa#contractacio","http://ajuntament.barcelona.cat/transparencia/es/gestion-economica-y-administrativa","http://ajuntament.barcelona.cat/transparencia/es/gestion-economica-y-administrativa","Modificacions de contractes adjudicats per l'Ajuntament de Barcelona","Modificaciones  de contratos adjudicados por el Ayuntamiento de Barcelona","Modifications of contracts awarded by the Barcelona City Council","https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=modificacions-de-contractes","https://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=modificacions-de-contractes","https://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=modificacions-de-contractes","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","No","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","S","S","S","S","S","S","S","N","N"
"n-edif-hab-n-immo-edif","Nombre total d'edificis de la ciutat de Barcelona amb habitatges i nombre d'immobles a l'edifici","Numero total de edificios de la ciudad de Barcelona con viviendas y numero de inmuebles del edificio","Total number of buildings of the city of Barcelona with housings and number of properties in the building","N","S","3","Creative Commons Attribution 4.0","2014-11-10","Territori","Habitatge","69","DECENAL","No","No","Yes","Yes","1823","19","1067","1289","10","10"," Any 2011 Habitatge Nombre immobles","Cens de Població i Habitatges 2011. Instituto Nacional de Estadística. Institut d'Estadística de Catalunya","https://ajuntament.barcelona.cat/estadistica/catala/Estadistiques_per_temes/Habitatge_i_mercat_immobiliari/Edificis_i_habitatges/Cens_edificis/a2011/edificis/index.htm","https://ajuntament.barcelona.cat/estadistica/castella/Estadistiques_per_temes/Habitatge_i_mercat_immobiliari/Edificis_i_habitatges/Cens_edificis/a2011/edificis/index.htm","https://ajuntament.barcelona.cat/estadistica/angles/Estadistiques_per_temes/Habitatge_i_mercat_immobiliari/Edificis_i_habitatges/Cens_edificis/a2011/edificis/index.htm","Nombre total d'edificis amb habitatges i nombre d'immobles a l'edifici. Dades del Cens d'Edificis 2011","Numero total de edificios con viviendas y numero de inmuebles del edificio. Datos del Censo de Edificios 2011","Total number of buildings with housings and number of properties in the building . Data from the 2011 Census of Buildings","https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=n-edif-hab-n-immo-edif","https://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=n-edif-hab-n-immo-edif","https://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=n-edif-hab-n-immo-edif","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","No","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N"
"n-edif-hab-segons-any-construc","Nombre d'edificis de la ciutat de Barcelona destinats principalment a habitatges segons any de construcció","Numero de edificios de la ciudad de Barcelona destinados principalmente a vivienda según año de construcción","Number of buildings of the city of Barcelona destined mainly to housings according to year of construction","N","S","3","Creative Commons Attribution 4.0","2014-11-10","Territori","Habitatge","69","DECENAL","No","No","Yes","Yes","349","5","486","517","9","9"," Any 2011 Any construcció Edificis","Cens de Població i Habitatges 2011. Instituto Nacional de Estadística. Institut d'Estadística de Catalunya","https://ajuntament.barcelona.cat/estadistica/catala/Estadistiques_per_temes/Habitatge_i_mercat_immobiliari/Edificis_i_habitatges/Cens_edificis/a2011/princhabit/index.htm","https://ajuntament.barcelona.cat/estadistica/castella/Estadistiques_per_temes/Habitatge_i_mercat_immobiliari/Edificis_i_habitatges/Cens_edificis/a2011/princhabit/index.htm","https://ajuntament.barcelona.cat/estadistica/angles/Estadistiques_per_temes/Habitatge_i_mercat_immobiliari/Edificis_i_habitatges/Cens_edificis/a2011/princhabit/index.htm","Nombre d'edificis destinats principalment a habitatges segons any de construcció . Dades del Cens d'Edificis 2011","Numero de  edificios destinados principalmente a vivienda según año de construcción. Datos del Censo de Edificios 2011","Number of buildings destined mainly to housings according to year of construction . Data from the 2011 Census of Buildings","https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=n-edif-hab-segons-any-construc","https://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=n-edif-hab-segons-any-construc","https://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=n-edif-hab-segons-any-construc","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","No","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N"
"n-edif-hab-segons-estat-cons-edifici","Nombre d'edificis de la ciutat de Barcelona destinats principalment a habitatges segons estat de conservació de l'edifici","Numero de edificios de la ciudad de Barcelona destinados principalmente a vivienda segun estado de conservación del edificio","Number of buildings of the city of Barcelona destined mainly to housings according to state  of conservation of the building","N","S","3","Creative Commons Attribution 4.0","2014-11-10","Territori","Habitatge","69","DECENAL","No","No","Yes","Yes","320","8","433","459","10","10"," Any 2011 Conservació Conservació edifici Edificis Manteniment","Cens de Població i Habitatges 2011. Instituto Nacional de Estadística. Institut d'Estadística de Catalunya","https://ajuntament.barcelona.cat/estadistica/catala/Estadistiques_per_temes/Habitatge_i_mercat_immobiliari/Edificis_i_habitatges/Cens_edificis/a2011/princhabit/index.htm","https://ajuntament.barcelona.cat/estadistica/castella/Estadistiques_per_temes/Habitatge_i_mercat_immobiliari/Edificis_i_habitatges/Cens_edificis/a2011/princhabit/index.htm","https://ajuntament.barcelona.cat/estadistica/angles/Estadistiques_per_temes/Habitatge_i_mercat_immobiliari/Edificis_i_habitatges/Cens_edificis/a2011/princhabit/index.htm","Nombre d'edificis destinats principalment a habitatges segons estat de conservació de l'edifici . Dades del Cens d'Edificis 2011","Numero de  edificios destinados principalmente a vivienda segun estado de conservación del edificio. Datos del Censo de Edificios 2011","Number of buildings destined mainly to housings according to state  of conservation of the building  . Data from the 2011 Census of Buildings","https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=n-edif-hab-segons-estat-cons-edifici","https://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=n-edif-hab-segons-estat-cons-edifici","https://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=n-edif-hab-segons-estat-cons-edifici","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","No","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N"
"n-edif-hab-segons-instal","Nombre d'edificis de la ciutat de Barcelona destinats principalment a habitatges segons instal.lacions","Numero de edificios de la ciudad de Barcelona destinados principalmente a vivienda según instalaciones","Number of buildings of the city of Barcelona destined mainly to housings according to facilities","N","S","3","Creative Commons Attribution 4.0","2014-11-10","Territori","Habitatge","69","DECENAL","No","No","Yes","Yes","227","1","435","461","8","8"," Any 2011 Edificis Instal-lacions","Cens de Població i Habitatges 2011. Instituto Nacional de Estadística. Institut d'Estadística de Catalunya","https://ajuntament.barcelona.cat/estadistica/catala/Estadistiques_per_temes/Habitatge_i_mercat_immobiliari/Edificis_i_habitatges/Cens_edificis/a2011/princhabit/index.htm","https://ajuntament.barcelona.cat/estadistica/castella/Estadistiques_per_temes/Habitatge_i_mercat_immobiliari/Edificis_i_habitatges/Cens_edificis/a2011/princhabit/index.htm","https://ajuntament.barcelona.cat/estadistica/angles/Estadistiques_per_temes/Habitatge_i_mercat_immobiliari/Edificis_i_habitatges/Cens_edificis/a2011/princhabit/index.htm","Nombre d'edificis destinats principalment a habitatges segons instal.lacions . Dades del Cens d'Edificis 2011","Numero de  edificios destinados principalmente a vivienda según instalaciones. Datos del Censo de Edificios 2011","Number of buildings destined mainly to housings according to facilities  . Data from the 2011 Census of Buildings","https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=n-edif-hab-segons-instal","https://opendata-ajuntament.barcelona.cat/data/es/dataset?q=&name=n-edif-hab-segons-instal","https://opendata-ajuntament.barcelona.cat/data/en/dataset?q=&name=n-edif-hab-segons-instal","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","No","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","S","N","N","N","N","N","N","N","N","N","N"
