"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupacio","Nombre"
2021,6,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda No Aturats",1885
2021,6,2,"Eixample",10,"Sant Antoni","Dones","Demanda No Aturats",1343
2021,6,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda No Aturats",1537
2021,6,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda No Aturats",62
2021,6,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda No Aturats",1220
2021,6,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda No Aturats",389
2021,6,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda No Aturats",643
2021,6,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda No Aturats",755
2021,6,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda No Aturats",825
2021,6,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda No Aturats",1550
2021,6,4,"Les Corts",19,"les Corts","Dones","Demanda No Aturats",1563
2021,6,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda No Aturats",815
2021,6,4,"Les Corts",21,"Pedralbes","Dones","Demanda No Aturats",200
2021,6,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda No Aturats",76
2021,6,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda No Aturats",418
2021,6,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda No Aturats",296
2021,6,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda No Aturats",566
2021,6,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda No Aturats",1066
2021,6,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda No Aturats",941
2021,6,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda No Aturats",572
2021,6,6,"Gràcia",29,"el Coll","Dones","Demanda No Aturats",247
2021,6,6,"Gràcia",30,"la Salut","Dones","Demanda No Aturats",483
2021,6,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda No Aturats",1832
2021,6,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda No Aturats",1228
2021,6,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda No Aturats",941
2021,6,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda No Aturats",345
2021,6,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda No Aturats",1316
2021,6,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda No Aturats",366
2021,6,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda No Aturats",1255
2021,6,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda No Aturats",385
2021,6,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda No Aturats",234
2021,6,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda No Aturats",169
2021,6,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda No Aturats",180
2021,6,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda No Aturats",13
2021,6,7,"Horta-Guinardó",43,"Horta","Dones","Demanda No Aturats",1071
2021,6,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda No Aturats",1029
2021,6,8,"Nou Barris",45,"Porta","Dones","Demanda No Aturats",1004
2021,6,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda No Aturats",634
2021,6,8,"Nou Barris",47,"Can Peguera","Dones","Demanda No Aturats",85
2021,6,8,"Nou Barris",48,"la Guineueta","Dones","Demanda No Aturats",631
2021,6,8,"Nou Barris",49,"Canyelles","Dones","Demanda No Aturats",308
2021,6,8,"Nou Barris",50,"les Roquetes","Dones","Demanda No Aturats",668
2021,6,8,"Nou Barris",51,"Verdun","Dones","Demanda No Aturats",512
2021,6,8,"Nou Barris",52,"la Prosperitat","Dones","Demanda No Aturats",1128
2021,6,8,"Nou Barris",53,"la Trinitat Nova","Dones","Demanda No Aturats",338
2021,6,8,"Nou Barris",54,"Torre Baró","Dones","Demanda No Aturats",91
2021,6,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Demanda No Aturats",473
2021,6,8,"Nou Barris",56,"Vallbona","Dones","Demanda No Aturats",55
2021,6,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Demanda No Aturats",438
2021,6,9,"Sant Andreu",58,"Baró de Viver","Dones","Demanda No Aturats",100
2021,6,9,"Sant Andreu",59,"el Bon Pastor","Dones","Demanda No Aturats",570
2021,6,9,"Sant Andreu",60,"Sant Andreu","Dones","Demanda No Aturats",2307
2021,6,9,"Sant Andreu",61,"la Sagrera","Dones","Demanda No Aturats",1138
2021,6,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Demanda No Aturats",554
2021,6,9,"Sant Andreu",63,"Navas","Dones","Demanda No Aturats",848
2021,6,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Demanda No Aturats",1467
2021,6,10,"Sant Martí",65,"el Clot","Dones","Demanda No Aturats",998
2021,6,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Demanda No Aturats",477
2021,6,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda No Aturats",310
2021,6,10,"Sant Martí",68,"el Poblenou","Dones","Demanda No Aturats",1069
2021,6,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda No Aturats",402
2021,6,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda No Aturats",918
2021,6,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda No Aturats",728
2021,6,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda No Aturats",1028
2021,6,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda No Aturats",1160
2021,6,99,"No consta",99,"No consta","Dones","Demanda No Aturats",134
2021,6,1,"Ciutat Vella",1,"el Raval","Homes","Atur Registrat",2599
2021,6,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur Registrat",657
2021,6,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur Registrat",612
2021,6,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur Registrat",845
2021,6,2,"Eixample",5,"el Fort Pienc","Homes","Atur Registrat",668
2021,6,2,"Eixample",6,"la Sagrada Família","Homes","Atur Registrat",1043
2021,6,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur Registrat",766
2021,6,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur Registrat",793
2021,6,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur Registrat",1118
2021,6,2,"Eixample",10,"Sant Antoni","Homes","Atur Registrat",859
2021,6,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur Registrat",1346
2021,6,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur Registrat",77
2021,6,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur Registrat",878
2021,6,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur Registrat",336
2021,6,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur Registrat",386
2021,6,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur Registrat",453
2021,6,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur Registrat",435
2021,6,3,"Sants-Montjuïc",18,"Sants","Homes","Atur Registrat",882
2021,6,4,"Les Corts",19,"les Corts","Homes","Atur Registrat",876
2021,6,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur Registrat",430
2021,6,4,"Les Corts",21,"Pedralbes","Homes","Atur Registrat",104
2021,6,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur Registrat",54
2021,6,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur Registrat",244
2021,6,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur Registrat",207
2021,6,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur Registrat",302
2021,6,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur Registrat",534
2021,6,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur Registrat",500
2021,6,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur Registrat",334
2021,6,6,"Gràcia",29,"el Coll","Homes","Atur Registrat",139
2021,6,6,"Gràcia",30,"la Salut","Homes","Atur Registrat",282
2021,6,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur Registrat",1075
2021,6,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur Registrat",686
2021,6,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur Registrat",519
2021,6,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur Registrat",202
2021,6,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur Registrat",803
2021,6,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur Registrat",256
2021,6,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur Registrat",874
2021,6,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur Registrat",284
2021,6,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur Registrat",175
2021,6,7,"Horta-Guinardó",40,"Montbau","Homes","Atur Registrat",127
2021,6,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur Registrat",135
2021,6,7,"Horta-Guinardó",42,"la Clota","Homes","Atur Registrat",9
2021,6,7,"Horta-Guinardó",43,"Horta","Homes","Atur Registrat",730
2021,6,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur Registrat",679
2021,6,8,"Nou Barris",45,"Porta","Homes","Atur Registrat",669
2021,6,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur Registrat",422
2021,6,8,"Nou Barris",47,"Can Peguera","Homes","Atur Registrat",59
2021,6,8,"Nou Barris",48,"la Guineueta","Homes","Atur Registrat",474
2021,6,8,"Nou Barris",49,"Canyelles","Homes","Atur Registrat",231
2021,6,8,"Nou Barris",50,"les Roquetes","Homes","Atur Registrat",501
2021,6,8,"Nou Barris",51,"Verdun","Homes","Atur Registrat",384
2021,6,8,"Nou Barris",52,"la Prosperitat","Homes","Atur Registrat",751
2021,6,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur Registrat",338
2021,6,8,"Nou Barris",54,"Torre Baró","Homes","Atur Registrat",93
2021,6,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur Registrat",487
2021,6,8,"Nou Barris",56,"Vallbona","Homes","Atur Registrat",57
2021,6,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur Registrat",452
2021,6,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur Registrat",57
2021,6,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur Registrat",322
2021,6,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur Registrat",1303
2021,6,9,"Sant Andreu",61,"la Sagrera","Homes","Atur Registrat",641
2021,6,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur Registrat",312
2021,6,9,"Sant Andreu",63,"Navas","Homes","Atur Registrat",479
2021,6,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur Registrat",920
2021,6,10,"Sant Martí",65,"el Clot","Homes","Atur Registrat",642
2021,6,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur Registrat",318
2021,6,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur Registrat",216
2021,6,10,"Sant Martí",68,"el Poblenou","Homes","Atur Registrat",739
2021,6,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur Registrat",359
2021,6,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur Registrat",817
2021,6,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur Registrat",508
2021,6,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur Registrat",678
2021,6,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur Registrat",764
2021,6,99,"No consta",99,"No consta","Homes","Atur Registrat",53
2021,6,1,"Ciutat Vella",1,"el Raval","Homes","Demanda No Aturats",3754
2021,6,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda No Aturats",681
2021,6,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda No Aturats",693
2021,6,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda No Aturats",967
2021,6,2,"Eixample",5,"el Fort Pienc","Homes","Demanda No Aturats",1015
2021,6,2,"Eixample",6,"la Sagrada Família","Homes","Demanda No Aturats",1715
2021,6,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda No Aturats",1115
2021,6,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda No Aturats",1257
2021,6,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda No Aturats",1870
2021,6,2,"Eixample",10,"Sant Antoni","Homes","Demanda No Aturats",1363
2021,6,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda No Aturats",1775
2021,6,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda No Aturats",86
2021,6,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda No Aturats",1361
2021,6,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda No Aturats",448
2021,6,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda No Aturats",640
2021,6,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda No Aturats",750
2021,6,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda No Aturats",806
2021,6,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda No Aturats",1531
2021,6,4,"Les Corts",19,"les Corts","Homes","Demanda No Aturats",1535
2021,6,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda No Aturats",797
2021,6,4,"Les Corts",21,"Pedralbes","Homes","Demanda No Aturats",168
2021,6,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda No Aturats",69
2021,6,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda No Aturats",363
2021,6,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda No Aturats",270
2021,6,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda No Aturats",483
2021,6,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda No Aturats",917
2021,6,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda No Aturats",843
2021,6,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda No Aturats",533
2021,6,6,"Gràcia",29,"el Coll","Homes","Demanda No Aturats",224
2021,6,6,"Gràcia",30,"la Salut","Homes","Demanda No Aturats",460
2021,6,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda No Aturats",1735
2021,6,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda No Aturats",1144
2021,6,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda No Aturats",889
2021,6,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda No Aturats",330
2021,6,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda No Aturats",1329
2021,6,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda No Aturats",386
2021,6,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda No Aturats",1319
2021,6,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda No Aturats",422
2021,6,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda No Aturats",259
2021,6,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda No Aturats",188
2021,6,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda No Aturats",200
2021,6,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda No Aturats",14
2021,6,7,"Horta-Guinardó",43,"Horta","Homes","Demanda No Aturats",1107
2021,6,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda No Aturats",1068
2021,6,8,"Nou Barris",45,"Porta","Homes","Demanda No Aturats",1079
2021,6,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda No Aturats",646
2021,6,8,"Nou Barris",47,"Can Peguera","Homes","Demanda No Aturats",87
2021,6,8,"Nou Barris",48,"la Guineueta","Homes","Demanda No Aturats",646
2021,6,8,"Nou Barris",49,"Canyelles","Homes","Demanda No Aturats",315
2021,6,8,"Nou Barris",50,"les Roquetes","Homes","Demanda No Aturats",683
2021,6,8,"Nou Barris",51,"Verdun","Homes","Demanda No Aturats",524
2021,6,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda No Aturats",1212
2021,6,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda No Aturats",386
2021,6,8,"Nou Barris",54,"Torre Baró","Homes","Demanda No Aturats",105
2021,6,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda No Aturats",546
2021,6,8,"Nou Barris",56,"Vallbona","Homes","Demanda No Aturats",63
2021,6,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda No Aturats",506
2021,6,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda No Aturats",107
2021,6,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda No Aturats",610
2021,6,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda No Aturats",2469
2021,6,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda No Aturats",1133
2021,6,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda No Aturats",552
2021,6,9,"Sant Andreu",63,"Navas","Homes","Demanda No Aturats",845
2021,6,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda No Aturats",1511
2021,6,10,"Sant Martí",65,"el Clot","Homes","Demanda No Aturats",1023
2021,6,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Demanda No Aturats",483
2021,6,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Demanda No Aturats",305
2021,6,10,"Sant Martí",68,"el Poblenou","Homes","Demanda No Aturats",1058
2021,6,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Demanda No Aturats",465
2021,6,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Demanda No Aturats",1069
2021,6,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Demanda No Aturats",779
2021,6,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Demanda No Aturats",1103
2021,6,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Demanda No Aturats",1249
2021,6,99,"No consta",99,"No consta","Homes","Demanda No Aturats",158
