"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat any a any","Nombre"
2018,8,"Nou Barris",50,"les Roquetes","Dona","3 anys",73
2018,8,"Nou Barris",51,"Verdun","Dona","3 anys",55
2018,8,"Nou Barris",52,"la Prosperitat","Dona","3 anys",109
2018,8,"Nou Barris",53,"la Trinitat Nova","Dona","3 anys",38
2018,8,"Nou Barris",54,"Torre Baró","Dona","3 anys",10
2018,8,"Nou Barris",55,"Ciutat Meridiana","Dona","3 anys",69
2018,8,"Nou Barris",56,"Vallbona","Dona","3 anys",8
2018,9,"Sant Andreu",57,"la Trinitat Vella","Dona","3 anys",52
2018,9,"Sant Andreu",58,"Baró de Viver","Dona","3 anys",14
2018,9,"Sant Andreu",59,"el Bon Pastor","Dona","3 anys",70
2018,9,"Sant Andreu",60,"Sant Andreu","Dona","3 anys",234
2018,9,"Sant Andreu",61,"la Sagrera","Dona","3 anys",114
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","3 anys",62
2018,9,"Sant Andreu",63,"Navas","Dona","3 anys",91
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","3 anys",158
2018,10,"Sant Martí",65,"el Clot","Dona","3 anys",106
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","3 anys",67
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","3 anys",43
2018,10,"Sant Martí",68,"el Poblenou","Dona","3 anys",162
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","3 anys",85
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","3 anys",94
2018,10,"Sant Martí",71,"Provençals del Poblenou","Dona","3 anys",104
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","3 anys",107
2018,10,"Sant Martí",73,"la Verneda i la Pau","Dona","3 anys",104
2018,1,"Ciutat Vella",1,"el Raval","Dona","4 anys",189
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","4 anys",39
2018,1,"Ciutat Vella",3,"la Barceloneta","Dona","4 anys",48
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","4 anys",59
2018,2,"Eixample",5,"el Fort Pienc","Dona","4 anys",131
2018,2,"Eixample",6,"la Sagrada Família","Dona","4 anys",160
2018,2,"Eixample",7,"la Dreta de l'Eixample","Dona","4 anys",156
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","4 anys",151
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","4 anys",183
2018,2,"Eixample",10,"Sant Antoni","Dona","4 anys",133
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","4 anys",124
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","4 anys",3
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","4 anys",135
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","4 anys",43
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","4 anys",68
2018,3,"Sants-Montjuïc",16,"la Bordeta","Dona","4 anys",61
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","4 anys",90
2018,3,"Sants-Montjuïc",18,"Sants","Dona","4 anys",134
2018,4,"Les Corts",19,"les Corts","Dona","4 anys",187
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","4 anys",100
2018,4,"Les Corts",21,"Pedralbes","Dona","4 anys",56
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","4 anys",25
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","4 anys",131
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","4 anys",89
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","4 anys",125
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","4 anys",215
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","4 anys",125
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","4 anys",72
2018,6,"Gràcia",29,"el Coll","Dona","4 anys",30
2018,6,"Gràcia",30,"la Salut","Dona","4 anys",44
2018,6,"Gràcia",31,"la Vila de Gràcia","Dona","4 anys",192
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","4 anys",104
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","4 anys",97
2018,7,"Horta-Guinardó",34,"Can Baró","Dona","4 anys",35
2018,7,"Horta-Guinardó",35,"el Guinardó","Dona","4 anys",175
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","4 anys",46
2018,7,"Horta-Guinardó",37,"el Carmel","Dona","4 anys",119
2018,7,"Horta-Guinardó",38,"la Teixonera","Dona","4 anys",59
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","4 anys",33
2018,7,"Horta-Guinardó",40,"Montbau","Dona","4 anys",22
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","4 anys",16
2018,7,"Horta-Guinardó",42,"la Clota","Dona","4 anys",1
2018,7,"Horta-Guinardó",43,"Horta","Dona","4 anys",103
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","4 anys",98
2018,8,"Nou Barris",45,"Porta","Dona","4 anys",112
2018,8,"Nou Barris",46,"el Turó de la Peira","Dona","4 anys",73
2018,8,"Nou Barris",47,"Can Peguera","Dona","4 anys",14
2018,8,"Nou Barris",48,"la Guineueta","Dona","4 anys",67
2018,8,"Nou Barris",49,"Canyelles","Dona","4 anys",25
2018,8,"Nou Barris",50,"les Roquetes","Dona","4 anys",76
2018,8,"Nou Barris",51,"Verdun","Dona","4 anys",47
2018,8,"Nou Barris",52,"la Prosperitat","Dona","4 anys",98
2018,8,"Nou Barris",53,"la Trinitat Nova","Dona","4 anys",31
2018,8,"Nou Barris",54,"Torre Baró","Dona","4 anys",19
2018,8,"Nou Barris",55,"Ciutat Meridiana","Dona","4 anys",42
2018,8,"Nou Barris",56,"Vallbona","Dona","4 anys",9
2018,9,"Sant Andreu",57,"la Trinitat Vella","Dona","4 anys",57
2018,9,"Sant Andreu",58,"Baró de Viver","Dona","4 anys",19
2018,9,"Sant Andreu",59,"el Bon Pastor","Dona","4 anys",66
2018,9,"Sant Andreu",60,"Sant Andreu","Dona","4 anys",268
2018,9,"Sant Andreu",61,"la Sagrera","Dona","4 anys",131
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","4 anys",46
2018,9,"Sant Andreu",63,"Navas","Dona","4 anys",70
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","4 anys",143
2018,10,"Sant Martí",65,"el Clot","Dona","4 anys",102
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","4 anys",75
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","4 anys",50
2018,10,"Sant Martí",68,"el Poblenou","Dona","4 anys",164
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","4 anys",95
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","4 anys",94
2018,10,"Sant Martí",71,"Provençals del Poblenou","Dona","4 anys",103
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","4 anys",94
2018,10,"Sant Martí",73,"la Verneda i la Pau","Dona","4 anys",93
2018,1,"Ciutat Vella",1,"el Raval","Dona","5 anys",221
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","5 anys",46
2018,1,"Ciutat Vella",3,"la Barceloneta","Dona","5 anys",31
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","5 anys",78
2018,2,"Eixample",5,"el Fort Pienc","Dona","5 anys",127
2018,2,"Eixample",6,"la Sagrada Família","Dona","5 anys",163
2018,2,"Eixample",7,"la Dreta de l'Eixample","Dona","5 anys",170
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","5 anys",146
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","5 anys",211
2018,2,"Eixample",10,"Sant Antoni","Dona","5 anys",117
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","5 anys",149
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","5 anys",3
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","5 anys",142
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","5 anys",27
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","5 anys",52
2018,3,"Sants-Montjuïc",16,"la Bordeta","Dona","5 anys",67
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","5 anys",84
2018,3,"Sants-Montjuïc",18,"Sants","Dona","5 anys",155
2018,4,"Les Corts",19,"les Corts","Dona","5 anys",186
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","5 anys",98
2018,4,"Les Corts",21,"Pedralbes","Dona","5 anys",49
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","5 anys",32
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","5 anys",171
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","5 anys",94
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","5 anys",134
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","5 anys",231
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","5 anys",142
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","5 anys",77
2018,6,"Gràcia",29,"el Coll","Dona","5 anys",26
2018,6,"Gràcia",30,"la Salut","Dona","5 anys",57
2018,6,"Gràcia",31,"la Vila de Gràcia","Dona","5 anys",193
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","5 anys",142
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","5 anys",88
2018,7,"Horta-Guinardó",34,"Can Baró","Dona","5 anys",38
2018,7,"Horta-Guinardó",35,"el Guinardó","Dona","5 anys",152
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","5 anys",37
2018,7,"Horta-Guinardó",37,"el Carmel","Dona","5 anys",129
2018,7,"Horta-Guinardó",38,"la Teixonera","Dona","5 anys",44
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","5 anys",13
2018,7,"Horta-Guinardó",40,"Montbau","Dona","5 anys",11
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","5 anys",33
2018,7,"Horta-Guinardó",42,"la Clota","Dona","5 anys",3
2018,7,"Horta-Guinardó",43,"Horta","Dona","5 anys",132
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","5 anys",89
2018,8,"Nou Barris",45,"Porta","Dona","5 anys",100
2018,8,"Nou Barris",46,"el Turó de la Peira","Dona","5 anys",73
2018,8,"Nou Barris",47,"Can Peguera","Dona","5 anys",10
2018,8,"Nou Barris",48,"la Guineueta","Dona","5 anys",65
2018,8,"Nou Barris",49,"Canyelles","Dona","5 anys",23
2018,8,"Nou Barris",50,"les Roquetes","Dona","5 anys",83
2018,8,"Nou Barris",51,"Verdun","Dona","5 anys",42
2018,8,"Nou Barris",52,"la Prosperitat","Dona","5 anys",98
2018,8,"Nou Barris",53,"la Trinitat Nova","Dona","5 anys",39
2018,8,"Nou Barris",54,"Torre Baró","Dona","5 anys",18
2018,8,"Nou Barris",55,"Ciutat Meridiana","Dona","5 anys",56
2018,8,"Nou Barris",56,"Vallbona","Dona","5 anys",15
2018,9,"Sant Andreu",57,"la Trinitat Vella","Dona","5 anys",62
2018,9,"Sant Andreu",58,"Baró de Viver","Dona","5 anys",12
2018,9,"Sant Andreu",59,"el Bon Pastor","Dona","5 anys",69
2018,9,"Sant Andreu",60,"Sant Andreu","Dona","5 anys",245
2018,9,"Sant Andreu",61,"la Sagrera","Dona","5 anys",116
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","5 anys",65
2018,9,"Sant Andreu",63,"Navas","Dona","5 anys",99
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","5 anys",134
2018,10,"Sant Martí",65,"el Clot","Dona","5 anys",93
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","5 anys",71
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","5 anys",40
2018,10,"Sant Martí",68,"el Poblenou","Dona","5 anys",188
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","5 anys",93
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","5 anys",137
2018,10,"Sant Martí",71,"Provençals del Poblenou","Dona","5 anys",112
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","5 anys",106
2018,10,"Sant Martí",73,"la Verneda i la Pau","Dona","5 anys",107
2018,1,"Ciutat Vella",1,"el Raval","Dona","6 anys",221
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","6 anys",40
2018,1,"Ciutat Vella",3,"la Barceloneta","Dona","6 anys",33
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","6 anys",84
2018,2,"Eixample",5,"el Fort Pienc","Dona","6 anys",110
2018,2,"Eixample",6,"la Sagrada Família","Dona","6 anys",156
2018,2,"Eixample",7,"la Dreta de l'Eixample","Dona","6 anys",169
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","6 anys",148
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","6 anys",188
2018,2,"Eixample",10,"Sant Antoni","Dona","6 anys",110
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","6 anys",145
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","6 anys",6
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","6 anys",106
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","6 anys",30
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","6 anys",54
2018,3,"Sants-Montjuïc",16,"la Bordeta","Dona","6 anys",79
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","6 anys",77
2018,3,"Sants-Montjuïc",18,"Sants","Dona","6 anys",176
2018,4,"Les Corts",19,"les Corts","Dona","6 anys",167
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","6 anys",102
2018,4,"Les Corts",21,"Pedralbes","Dona","6 anys",68
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","6 anys",30
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","6 anys",144
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","6 anys",108
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","6 anys",151
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","6 anys",214
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","6 anys",139
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","6 anys",68
2018,6,"Gràcia",29,"el Coll","Dona","6 anys",34
2018,6,"Gràcia",30,"la Salut","Dona","6 anys",51
2018,6,"Gràcia",31,"la Vila de Gràcia","Dona","6 anys",185
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","6 anys",126
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","6 anys",85
2018,7,"Horta-Guinardó",34,"Can Baró","Dona","6 anys",37
2018,7,"Horta-Guinardó",35,"el Guinardó","Dona","6 anys",156
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","6 anys",39
2018,7,"Horta-Guinardó",37,"el Carmel","Dona","6 anys",131
2018,7,"Horta-Guinardó",38,"la Teixonera","Dona","6 anys",58
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","6 anys",30
2018,7,"Horta-Guinardó",40,"Montbau","Dona","6 anys",21
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","6 anys",16
2018,7,"Horta-Guinardó",42,"la Clota","Dona","6 anys",2
2018,7,"Horta-Guinardó",43,"Horta","Dona","6 anys",92
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","6 anys",102
2018,8,"Nou Barris",45,"Porta","Dona","6 anys",113
2018,8,"Nou Barris",46,"el Turó de la Peira","Dona","6 anys",73
2018,8,"Nou Barris",47,"Can Peguera","Dona","6 anys",9
2018,8,"Nou Barris",48,"la Guineueta","Dona","6 anys",63
2018,8,"Nou Barris",49,"Canyelles","Dona","6 anys",31
2018,8,"Nou Barris",50,"les Roquetes","Dona","6 anys",93
2018,8,"Nou Barris",51,"Verdun","Dona","6 anys",57
2018,8,"Nou Barris",52,"la Prosperitat","Dona","6 anys",114
2018,8,"Nou Barris",53,"la Trinitat Nova","Dona","6 anys",36
2018,8,"Nou Barris",54,"Torre Baró","Dona","6 anys",20
2018,8,"Nou Barris",55,"Ciutat Meridiana","Dona","6 anys",51
2018,8,"Nou Barris",56,"Vallbona","Dona","6 anys",8
2018,9,"Sant Andreu",57,"la Trinitat Vella","Dona","6 anys",52
2018,9,"Sant Andreu",58,"Baró de Viver","Dona","6 anys",15
2018,9,"Sant Andreu",59,"el Bon Pastor","Dona","6 anys",71
2018,9,"Sant Andreu",60,"Sant Andreu","Dona","6 anys",265
2018,9,"Sant Andreu",61,"la Sagrera","Dona","6 anys",128
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","6 anys",75
2018,9,"Sant Andreu",63,"Navas","Dona","6 anys",78
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","6 anys",136
2018,10,"Sant Martí",65,"el Clot","Dona","6 anys",107
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","6 anys",65
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","6 anys",52
2018,10,"Sant Martí",68,"el Poblenou","Dona","6 anys",208
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","6 anys",96
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","6 anys",116
2018,10,"Sant Martí",71,"Provençals del Poblenou","Dona","6 anys",102
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","6 anys",106
2018,10,"Sant Martí",73,"la Verneda i la Pau","Dona","6 anys",109
2018,1,"Ciutat Vella",1,"el Raval","Dona","7 anys",212
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","7 anys",44
2018,1,"Ciutat Vella",3,"la Barceloneta","Dona","7 anys",37
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","7 anys",73
2018,2,"Eixample",5,"el Fort Pienc","Dona","7 anys",120
2018,2,"Eixample",6,"la Sagrada Família","Dona","7 anys",168
2018,2,"Eixample",7,"la Dreta de l'Eixample","Dona","7 anys",151
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","7 anys",144
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","7 anys",198
2018,2,"Eixample",10,"Sant Antoni","Dona","7 anys",120
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","7 anys",142
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","7 anys",4
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","7 anys",125
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","7 anys",28
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","7 anys",66
2018,3,"Sants-Montjuïc",16,"la Bordeta","Dona","7 anys",57
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","7 anys",81
2018,3,"Sants-Montjuïc",18,"Sants","Dona","7 anys",143
2018,4,"Les Corts",19,"les Corts","Dona","7 anys",200
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","7 anys",91
2018,4,"Les Corts",21,"Pedralbes","Dona","7 anys",75
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","7 anys",33
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","7 anys",164
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","7 anys",91
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","7 anys",144
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","7 anys",210
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","7 anys",140
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","7 anys",66
2018,6,"Gràcia",29,"el Coll","Dona","7 anys",36
2018,6,"Gràcia",30,"la Salut","Dona","7 anys",46
2018,6,"Gràcia",31,"la Vila de Gràcia","Dona","7 anys",176
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","7 anys",126
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","7 anys",83
2018,7,"Horta-Guinardó",34,"Can Baró","Dona","7 anys",36
2018,7,"Horta-Guinardó",35,"el Guinardó","Dona","7 anys",142
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","7 anys",40
2018,7,"Horta-Guinardó",37,"el Carmel","Dona","7 anys",127
2018,7,"Horta-Guinardó",38,"la Teixonera","Dona","7 anys",34
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","7 anys",32
2018,7,"Horta-Guinardó",40,"Montbau","Dona","7 anys",20
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","7 anys",21
2018,7,"Horta-Guinardó",42,"la Clota","Dona","7 anys",3
2018,7,"Horta-Guinardó",43,"Horta","Dona","7 anys",107
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","7 anys",90
2018,8,"Nou Barris",45,"Porta","Dona","7 anys",113
2018,8,"Nou Barris",46,"el Turó de la Peira","Dona","7 anys",60
2018,8,"Nou Barris",47,"Can Peguera","Dona","7 anys",6
2018,8,"Nou Barris",48,"la Guineueta","Dona","7 anys",66
2018,8,"Nou Barris",49,"Canyelles","Dona","7 anys",23
2018,8,"Nou Barris",50,"les Roquetes","Dona","7 anys",82
2018,8,"Nou Barris",51,"Verdun","Dona","7 anys",59
2018,8,"Nou Barris",52,"la Prosperitat","Dona","7 anys",118
2018,8,"Nou Barris",53,"la Trinitat Nova","Dona","7 anys",35
2018,8,"Nou Barris",54,"Torre Baró","Dona","7 anys",10
2018,8,"Nou Barris",55,"Ciutat Meridiana","Dona","7 anys",69
2018,8,"Nou Barris",56,"Vallbona","Dona","7 anys",10
2018,9,"Sant Andreu",57,"la Trinitat Vella","Dona","7 anys",68
2018,9,"Sant Andreu",58,"Baró de Viver","Dona","7 anys",16
2018,9,"Sant Andreu",59,"el Bon Pastor","Dona","7 anys",89
2018,9,"Sant Andreu",60,"Sant Andreu","Dona","7 anys",272
2018,9,"Sant Andreu",61,"la Sagrera","Dona","7 anys",103
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","7 anys",78
2018,9,"Sant Andreu",63,"Navas","Dona","7 anys",88
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","7 anys",132
2018,10,"Sant Martí",65,"el Clot","Dona","7 anys",108
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","7 anys",61
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","7 anys",40
2018,10,"Sant Martí",68,"el Poblenou","Dona","7 anys",200
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","7 anys",81
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","7 anys",115
2018,10,"Sant Martí",71,"Provençals del Poblenou","Dona","7 anys",97
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","7 anys",99
2018,10,"Sant Martí",73,"la Verneda i la Pau","Dona","7 anys",121
2018,1,"Ciutat Vella",1,"el Raval","Dona","8 anys",183
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","8 anys",42
2018,1,"Ciutat Vella",3,"la Barceloneta","Dona","8 anys",36
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","8 anys",55
2018,2,"Eixample",5,"el Fort Pienc","Dona","8 anys",116
2018,2,"Eixample",6,"la Sagrada Família","Dona","8 anys",161
2018,2,"Eixample",7,"la Dreta de l'Eixample","Dona","8 anys",182
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","8 anys",135
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","8 anys",183
2018,2,"Eixample",10,"Sant Antoni","Dona","8 anys",129
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","8 anys",160
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","8 anys",4
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","8 anys",135
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","8 anys",42
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","8 anys",45
2018,3,"Sants-Montjuïc",16,"la Bordeta","Dona","8 anys",73
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","8 anys",90
2018,3,"Sants-Montjuïc",18,"Sants","Dona","8 anys",172
2018,4,"Les Corts",19,"les Corts","Dona","8 anys",186
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","8 anys",68
2018,4,"Les Corts",21,"Pedralbes","Dona","8 anys",69
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","8 anys",22
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","8 anys",126
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","8 anys",107
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","8 anys",147
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","8 anys",215
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","8 anys",156
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","8 anys",78
2018,6,"Gràcia",29,"el Coll","Dona","8 anys",36
2018,6,"Gràcia",30,"la Salut","Dona","8 anys",59
2018,6,"Gràcia",31,"la Vila de Gràcia","Dona","8 anys",161
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","8 anys",115
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","8 anys",83
2018,7,"Horta-Guinardó",34,"Can Baró","Dona","8 anys",38
2018,7,"Horta-Guinardó",35,"el Guinardó","Dona","8 anys",141
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","8 anys",44
2018,7,"Horta-Guinardó",37,"el Carmel","Dona","8 anys",160
2018,7,"Horta-Guinardó",38,"la Teixonera","Dona","8 anys",48
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","8 anys",23
2018,7,"Horta-Guinardó",40,"Montbau","Dona","8 anys",18
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","8 anys",22
2018,7,"Horta-Guinardó",42,"la Clota","Dona","8 anys",3
2018,7,"Horta-Guinardó",43,"Horta","Dona","8 anys",100
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","8 anys",101
2018,8,"Nou Barris",45,"Porta","Dona","8 anys",106
2018,8,"Nou Barris",46,"el Turó de la Peira","Dona","8 anys",60
2018,8,"Nou Barris",47,"Can Peguera","Dona","8 anys",14
